manufacturer,series,part_number,digikey_pn,capacitance_uF,voltage_V,tolerance,esr_ohm,tan_delta,lifetime_raw,lifetime_hours,lifetime_temp_C,op_temp_raw,op_temp_min_C,op_temp_max_C,ripple_120hz_A,ripple_hf_A,lead_spacing_mm,diameter_mm,height_mm,mounting,package,aec_q200,rohs,datasheet_url
TDK,B43642,B43642B5397M000,495-B43642B5397M000-ND,390.0,450,±20%,0.22,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.06,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43642.pdf
TDK,B43642,B43642B5397M060,495-B43642B5397M060-ND,390.0,450,±20%,0.22,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.06,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43642.pdf
TDK,B43643,B43643A5397M050,495-B43643A5397M050-ND,390.0,450,±20%,0.28,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.92,,10.0,25.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43643,B43643A5397M057,495-B43643A5397M057-ND,390.0,450,±20%,0.28,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.92,,10.0,25.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43643.pdf
TDK,B43643,B43643B5397M050,495-B43643B5397M050-ND,390.0,450,±20%,0.28,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.64,,10.0,30.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43643,B43643B5397M057,495-B43643B5397M057-ND,390.0,450,±20%,0.28,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.64,,10.0,30.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43643,B43643C5397M057,495-B43643C5397M057-ND,390.0,450,±20%,0.3,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.49,,10.0,35.0,32.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43644,B43644A5397M067,495-B43644A5397M067-ND,390.0,450,±20%,0.26,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.95,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,
TDK,B43644,B43644B5397M000,495-75845-ND,390.0,450,±20%,0.27,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.8,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43644,B43644B5397M060,495-B43644B5397M060-ND,390.0,450,±20%,0.27,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.8,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43644.pdf
TDK,B43644,B43644B5397M067,495-B43644B5397M067-ND,390.0,450,±20%,0.27,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.8,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43644.pdf
TDK,B43644,B43644B5397M080,B43644B5397M080-ND,390.0,450,±20%,0.27,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.8,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43644,B43644E5397M000,495-B43644E5397M000-ND,390.0,450,±20%,0.27,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.92,,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43644,B43644E5397M067,495-B43644E5397M067-ND,390.0,450,±20%,0.27,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.92,,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43647,B43647A5397M057,495-B43647A5397M057-ND,390.0,450,±20%,0.28,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.87,,10.0,25.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43647.pdf
TDK,B43647,B43647B5397M057,495-B43647B5397M057-ND,390.0,450,±20%,0.28,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.68,,10.0,30.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43647.pdf
TDK,B43652,B43652C5397M050,495-B43652C5397M050-ND,390.0,450,±20%,0.28,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,1.88,,10.0,35.0,32.0,Through Hole,"Radial, Can - Snap-In",True,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/b43652.pdf
TDK,B43654,B43654A5397M060,495-B43654A5397M060-ND,390.0,450,±20%,0.27,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.92,,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/large/data_sheet/20/30/db/aec/b43654.pdf
TDK,B43656,B43656A5397M057,495-B43656A5397M057-ND,390.0,450,±20%,0.26,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,2.55,,10.0,25.0,57.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43656.pdf
TDK,B43645,B43645A0397M057,495-B43645A0397M057-ND,390.0,475,±20%,0.24,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,1.97,,10.0,25.4,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43645.pdf
TDK,B43544,B43544A6397M000,495-75653-ND,390.0,500,±20%,0.21,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.21,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43544.pdf
TDK,B43547,B43547A6397M000,B43547A6397M000-ND,390.0,500,±20%,0.16,0.15,8000 Hrs @ 105°C,8000,105,-40°C ~ 105°C,-40,105,2.26,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43547.pdf?ref_disty=digikey
TDK,B43547,B43547A6397M060,495-B43547A6397M060-ND,390.0,500,±20%,0.16,0.15,8000 Hrs @ 105°C,8000,105,-25°C ~ 105°C,-25,105,2.26,,10.0,35.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43547.pdf
TDK,B43547,B43547A6397M080,B43547A6397M080-ND,390.0,500,±20%,0.16,0.15,8000 Hrs @ 105°C,8000,105,-40°C ~ 105°C,-40,105,2.26,,10.0,35.0,57.2,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43547.pdf?ref_disty=digikey
TDK,B43547,B43547B6397M060,495-B43547B6397M060-ND,390.0,500,±20%,0.16,0.15,8000 Hrs @ 105°C,8000,105,-25°C ~ 105°C,-25,105,2.29,,10.0,30.0,72.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43547.pdf
TDK,B43548,B43548A6397M060,495-B43548A6397M060-ND,390.0,500,±20%,0.18,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43548.pdf
TDK,B43642,B43642A6397M060,495-B43642A6397M060-ND,390.0,500,±20%,0.34,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,1.92,,10.0,30.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43642.pdf
TDK,B43644,B43644J6397M060,495-B43644J6397M060-ND,390.0,500,±20%,0.21,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,1.96,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43649,B43649A6397M057,495-B43649A6397M057-ND,390.0,500,±20%,0.2,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,1.77,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/large/data_sheet/b43649.pdf
TDK,B43655,B43655A6417M157,495-B43655A6417M157-ND,410.0,500,±20%,0.19,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.03,,10.0,,52.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43655.pdf
TDK,B43658,B43658A6417M057,495-B43658A6417M057-ND,410.0,500,±20%,0.23,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.72,,10.0,30.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43658.pdf
TDK,B43655,B43655A0437M157,495-B43655A0437M157-ND,430.0,475,±20%,0.2,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.96,,10.0,,47.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43655.pdf
TDK,B43645,B43645A5447M057,495-B43645A5447M057-ND,440.0,450,±20%,0.25,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,2.06,,10.0,25.4,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43645.pdf
TDK,B43659,B43659A0457M057,495-B43659A0457M057-ND,450.0,475,±20%,0.35,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.9,,10.0,25.4,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43659.pdf
TDK,B43641,B43641B0477M050,495-B43641B0477M050-ND,470.0,420,±20%,0.26,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.78,,10.0,30.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43641.pdf?ref_disty=digikey
TDK,B43641,B43641B0477M057,495-B43641B0477M057-ND,470.0,420,±20%,0.26,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.78,,10.0,30.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43641.pdf
TDK,B43643,B43643B0477M050,495-B43643B0477M050-ND,470.0,420,±20%,0.26,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.8,,10.0,30.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43643,B43643B0477M057,495-B43643B0477M057-ND,470.0,420,±20%,0.26,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.8,,10.0,30.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43504,B43504A5477M007,495-B43504A5477M007-ND,470.0,450,±20%,0.29,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.1,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/388/B43504_Rev_Jun_2015.pdf
TDK,B43509,B43509A5477M000,B43509A5477M000-ND,470.0,450,±20%,0.22,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.07,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43509.pdf?ref_disty=digikey
TDK,B43509,B43509A5477M060,495-B43509A5477M060-ND,470.0,450,±20%,0.11,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.07,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43509.pdf
TDK,B43509,B43509A5477M067,495-B43509A5477M067-ND,470.0,450,±20%,0.11,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.07,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43509.pdf
TDK,B43509,B43509A5477M087,495-B43509A5477M087-ND,470.0,450,±20%,0.11,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.07,,10.0,35.0,52.2,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43509.pdf
TDK,B43544,B43544E5477M000,495-B43544E5477M000-ND,470.0,450,±20%,0.21,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.83,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com.cn/inf/20/30/db/aec/B43544.pdf
TDK,B43544,B43544F5477M060,495-B43544F5477M060-ND,470.0,450,±20%,0.2,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,6.24,,10.0,30.0,62.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43544.pdf
TDK,B43544,B43544F5477M067,495-B43544F5477M067-ND,470.0,450,±20%,0.2,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,6.24,,10.0,30.0,62.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43544.pdf
TDK,B43545,B43545B5477M060,495-B43545B5477M060-ND,470.0,450,±20%,0.2,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.74,,10.0,30.0,67.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43545.pdf
TDK,B43547,B43547B5477M087,495-B43547B5477M087-ND,470.0,450,±20%,0.16,0.15,8000 Hrs @ 105°C,8000,105,-40°C ~ 105°C,-40,105,2.28,,10.0,35.0,52.2,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43547.pdf
TDK,B43548,B43548B5477M060,495-B43548B5477M060-ND,470.0,450,±20%,0.17,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,3.38,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43548.pdf?ref_disty=digikey
TDK,B43640,B43640B5477M000,495-75841-ND,470.0,450,±20%,0.22,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.87,,10.0,,,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43640.pdf
TDK,B43640,B43640E5477M000,495-B43640E5477M000-ND,470.0,450,±20%,0.23,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.94,,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43640.pdf
TDK,B43640,B43640E5477M060,495-B43640E5477M060-ND,470.0,450,±20%,0.23,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.94,,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43640.pdf
TDK,B43640,B43640F5477M000,495-B43640F5477M000-ND,470.0,450,±20%,0.24,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.78,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43640.pdf
TDK,B43640,B43640F5477M007,B43640F5477M007-ND,470.0,450,±20%,0.24,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.78,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43640.pdf
TDK,B43640,B43640F5477M067,495-B43640F5477M067-ND,470.0,450,±20%,0.24,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.78,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43640.pdf
TDK,B43640,B43640F5477M080,495-B43640F5477M080-ND,470.0,450,±20%,0.24,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.78,,10.0,35.0,37.2,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43630.pdf?ref_disty=digikey
TDK,B43641,B43641A5477M050,495-B43641A5477M050-ND,470.0,450,±20%,0.24,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.89,,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43641.pdf?ref_disty=digikey
TDK,B43641,B43641B5477M050,495-B43641B5477M050-ND,470.0,450,±20%,0.25,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.71,,10.0,35.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43641.pdf?ref_disty=digikey
TDK,B43641,B43641B5477M057,495-B43641B5477M057-ND,470.0,450,±20%,0.25,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.71,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43641.pdf
TDK,B43642,B43642A5477M000,495-7496-ND,470.0,450,±20%,0.18,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.2,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43642.pdf?ref_disty=digikey
TDK,B43642,B43642A5477M060,495-B43642A5477M060-ND,470.0,450,±20%,0.18,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.2,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43642.pdf
TDK,B43642,B43642A5477M067,495-B43642A5477M067-ND,470.0,450,±20%,0.18,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.2,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43642.pdf
TDK,B43642,B43642B5477M000,495-77501-ND,470.0,450,±20%,0.18,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.34,,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43642.pdf?ref_disty=digikey
TDK,B43642,B43642B5477M060,495-B43642B5477M060-ND,470.0,450,±20%,0.18,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.34,,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43642.pdf
TDK,B43642,B43642B5477M067,495-B43642B5477M067-ND,470.0,450,±20%,0.18,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.34,,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43642.pdf
TDK,B43643,B43643A5477M050,495-B43643A5477M050-ND,470.0,450,±20%,0.24,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.9,,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43643,B43643B5477M050,495-B43643B5477M050-ND,470.0,450,±20%,0.25,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.72,,10.0,35.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43643,B43643B5477M052,495-B43643B5477M052-ND,470.0,450,±20%,0.25,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.72,,10.0,35.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43644,B43644B5477M000,495-B43644B5477M000-ND,470.0,450,±20%,0.23,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.07,,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43644,B43644B5477M060,495-B43644B5477M060-ND,470.0,450,±20%,0.23,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.07,,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43644.pdf
TDK,B43644,B43644B5477M067,495-B43644B5477M067-ND,470.0,450,±20%,0.23,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.07,,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43644.pdf
TDK,B43644,B43644E5477M000,B43644E5477M000-ND,470.0,450,±20%,0.22,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.23,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43644,B43644E5477M060,495-B43644E5477M060-ND,470.0,450,±20%,0.22,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.23,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43644.pdf
TDK,B43647,B43647A5477M050,495-B43647A5477M050-ND,470.0,450,±20%,0.23,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,2.21,,10.0,25.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43647.pdf
TDK,B43647,B43647B5477M057,495-B43647B5477M057-ND,470.0,450,±20%,0.24,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.8,,10.0,30.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43647.pdf?ref_disty=digikey
TDK,B43647,B43647C5477M050,495-B43647C5477M050-ND,470.0,450,±20%,0.25,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.6,,10.0,35.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43647.pdf
TDK,B43647,B43647C5477M057,495-B43647C5477M057-ND,470.0,450,±20%,0.25,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.6,,10.0,35.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43647.pdf
